label,normalized_topic,source_path,suggested_canonical,bucket,action,reason
2026-02-10-wave5d-recovered,spec,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/003-desktop-compose-ui-for-rag-convert-ios-swiftui-rag-interface-to-kmp-compose-multiplatform-supporting-desktop-ios-and-android-platforms/spec.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/001-advanced-rag-features-document-annotations-bookmarks-advanced-search-filters-and-document-preview-cards-for-enhanced-document-interaction-and-organization/spec.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,spec,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/003-voiceos-command-delegation-implement-api-for-ava-to-delegate-multi-step-command-execution-to-voiceos-accessibilityservice/spec.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/001-advanced-rag-features-document-annotations-bookmarks-advanced-search-filters-and-document-preview-cards-for-enhanced-document-interaction-and-organization/spec.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,spec,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/specs/0001-room-database/spec.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/001-advanced-rag-features-document-annotations-bookmarks-advanced-search-filters-and-document-preview-cards-for-enhanced-document-interaction-and-organization/spec.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,spec,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/specs/006-chat-ui/spec.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/001-advanced-rag-features-document-annotations-bookmarks-advanced-search-filters-and-document-preview-cards-for-enhanced-document-interaction-and-organization/spec.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,spec,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/specs/007-chat-ui-remediation/spec.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/001-advanced-rag-features-document-annotations-bookmarks-advanced-search-filters-and-document-preview-cards-for-enhanced-document-interaction-and-organization/spec.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,spec,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/specs/009-hilt-di-documentation-completion/spec.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/001-advanced-rag-features-document-annotations-bookmarks-advanced-search-filters-and-document-preview-cards-for-enhanced-document-interaction-and-organization/spec.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,spec,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/specs/011-automated-model-compilation-pipeline/spec.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/001-advanced-rag-features-document-annotations-bookmarks-advanced-search-filters-and-document-preview-cards-for-enhanced-document-interaction-and-organization/spec.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,spec,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/specs/012-database-consolidation-merge/spec.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/001-advanced-rag-features-document-annotations-bookmarks-advanced-search-filters-and-document-preview-cards-for-enhanced-document-interaction-and-organization/spec.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,spec,/Volumes/M-Drive/Coding/NewAvanues/Docs/ideacode/specs/voiceos-consolidation/spec.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/001-advanced-rag-features-document-annotations-bookmarks-advanced-search-filters-and-document-preview-cards-for-enhanced-document-interaction-and-organization/spec.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,spec,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/Specs/000-learnapp-widget-migration/spec.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/001-advanced-rag-features-document-annotations-bookmarks-advanced-search-filters-and-document-preview-cards-for-enhanced-document-interaction-and-organization/spec.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,spec,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/Specs/001-aicore-integration/spec.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/001-advanced-rag-features-document-annotations-bookmarks-advanced-search-filters-and-document-preview-cards-for-enhanced-document-interaction-and-organization/spec.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,spec,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/Specs/001-encrypted-permission-storage/spec.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/001-advanced-rag-features-document-annotations-bookmarks-advanced-search-filters-and-document-preview-cards-for-enhanced-document-interaction-and-organization/spec.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,spec,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/Specs/002-pluginsystem-sync/spec.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/001-advanced-rag-features-document-annotations-bookmarks-advanced-search-filters-and-document-preview-cards-for-enhanced-document-interaction-and-organization/spec.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,spec,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/Specs/003-pluginsystem-refactor/spec.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/001-advanced-rag-features-document-annotations-bookmarks-advanced-search-filters-and-document-preview-cards-for-enhanced-document-interaction-and-organization/spec.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,spec,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/Specs/004-learnapp-fixes/spec.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/001-advanced-rag-features-document-annotations-bookmarks-advanced-search-filters-and-document-preview-cards-for-enhanced-document-interaction-and-organization/spec.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,spec,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/Specs/learnapp-ux-improvements/spec.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/001-advanced-rag-features-document-annotations-bookmarks-advanced-search-filters-and-document-preview-cards-for-enhanced-document-interaction-and-organization/spec.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,spec,/Volumes/M-Drive/Coding/NewAvanues/Docs/WebAvanue/webavanue/specs/001-phase1-security-data-integrity/spec.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/001-advanced-rag-features-document-annotations-bookmarks-advanced-search-filters-and-document-preview-cards-for-enhanced-document-interaction-and-organization/spec.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,implementation-complete,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/specs/006-chat-ui/IMPLEMENTATION-COMPLETE.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/specs/0001-room-database/IMPLEMENTATION_COMPLETE.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,proposal,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/001-comprehensive-test-coverage-for-rag-module-to-reach-90-covering-document-parsing-onnx-embedding-generation-vector-search-rag-chat-engine-document-management-and-database-operations/proposal.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/001-advanced-rag-features-document-annotations-bookmarks-advanced-search-filters-and-document-preview-cards-for-enhanced-document-interaction-and-organization/proposal.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,proposal,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/002-create-streamlined-device-e2e-test-suite-using-actual-rag-module-api-documentparser-ragchatengine-textchunker-with-focus-on-critical-paths-document-ingestion-semantic-search-and-rag-llm-chat-target-20-high-value-tests-instead-of-50/proposal.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/001-advanced-rag-features-document-annotations-bookmarks-advanced-search-filters-and-document-preview-cards-for-enhanced-document-interaction-and-organization/proposal.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,proposal,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/002-rag-performance-optimization-batch-embedding-processing-with-concurrent-generation-and-lru-query-cache-for-improved-response-times-and-reduced-redundant-computations/proposal.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/001-advanced-rag-features-document-annotations-bookmarks-advanced-search-filters-and-document-preview-cards-for-enhanced-document-interaction-and-organization/proposal.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,proposal,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/003-desktop-compose-ui-for-rag-convert-ios-swiftui-rag-interface-to-kmp-compose-multiplatform-supporting-desktop-ios-and-android-platforms/proposal.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/001-advanced-rag-features-document-annotations-bookmarks-advanced-search-filters-and-document-preview-cards-for-enhanced-document-interaction-and-organization/proposal.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,proposal,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/003-voiceos-command-delegation-implement-api-for-ava-to-delegate-multi-step-command-execution-to-voiceos-accessibilityservice/proposal.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/001-advanced-rag-features-document-annotations-bookmarks-advanced-search-filters-and-document-preview-cards-for-enhanced-document-interaction-and-organization/proposal.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,voiceos-agent5-lifecycle-test-status,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/VoiceOS-AGENT5-LIFECYCLE-TEST-STATUS-52711-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/VoiceOS-AGENT5-LIFECYCLE-TEST-STATUS-52611-V1.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,blockers,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/Technical/BLOCKERS.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/BLOCKERS.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,voiceos-voicerecognition-status-report,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/VoiceOS-VoiceRecognition-Status-Report-51711-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/modules/voice-recognition/status/VoiceOS-VoiceRecognition-Status-Report-51711-V1.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,voiceos-session-context,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/VoiceOS-SESSION-CONTEXT-50311-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/VoiceOS-SESSION-CONTEXT-50111-V1.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,voiceos-yolo-session-2025-11-09-final,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/VoiceOS-YOLO-SESSION-2025-11-09-FINAL-51711-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/status/VoiceOS-YOLO-SESSION-2025-11-09-FINAL-51711-V1.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,voiceos-learnapp-issue-analysis,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/specifications/VoiceOS-learnapp-issue-analysis-50512-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/modules/LearnApp/bugs/VoiceOS-LearnApp-Issue-Analysis-52910-V1.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,voiceos-context30,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/context/VoiceOS-CONTEXT30-12102-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/context/VoiceOS-CONTEXT30-10502-V1.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,voiceos-context-vos4-uuidcreator-module,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/ProjectInstructions/VoiceOS-Context-VOS4-UUIDCreator-Module-51711-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/project/VoiceOS-Context-VOS4-UUIDCreator-Module-51711-V1.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,voiceos-protocol-vos4-coding-standards,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/ProjectInstructions/VoiceOS-Protocol-VOS4-Coding-Standards-51711-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/project/VoiceOS-Protocol-VOS4-Coding-Standards-51711-V1.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,voiceos-standards-vos4-architecture,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/ProjectInstructions/VoiceOS-Standards-VOS4-Architecture-52210-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/project/VoiceOS-Standards-VOS4-Architecture-51711-V1.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,voiceos-protocol-vos4-documentation,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/ProjectInstructions/VoiceOS-Protocol-VOS4-Documentation-51711-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/project/VoiceOS-Protocol-VOS4-Documentation-51711-V1.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,voiceos-bugs,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/ProjectInstructions/VoiceOS-bugs-51711-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/project/VoiceOS-bugs-51711-V1.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,voiceos-protocol-vos4-pre-implementation-qa,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/ProjectInstructions/VoiceOS-Protocol-VOS4-Pre-Implementation-QA-51711-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/project/VoiceOS-Protocol-VOS4-Pre-Implementation-QA-51711-V1.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,voiceos-reference-vos4-documentation-structure,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/ProjectInstructions/VoiceOS-Reference-VOS4-Documentation-Structure-51711-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/project/VoiceOS-Reference-VOS4-Documentation-Structure-51711-V1.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,voiceos-project-context,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/ProjectInstructions/VoiceOS-Project-Context-51510-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/project/VoiceOS-Project-Context-51510-V1.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,voiceos-reference-vos4-mandatory-rules,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/ProjectInstructions/VoiceOS-Reference-VOS4-Mandatory-Rules-51711-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/project/VoiceOS-Reference-VOS4-Mandatory-Rules-51711-V1.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,voiceos-backlog,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/ProjectInstructions/VoiceOS-backlog-51711-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/project/VoiceOS-backlog-53011-V1.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,index,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/documentation-control/INDEX.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/developer-manual/INDEX.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,quickstart,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/Specs/003-pluginsystem-refactor/quickstart.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/Specs/001-encrypted-permission-storage/quickstart.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,research,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/Specs/003-pluginsystem-refactor/research.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/Specs/001-encrypted-permission-storage/research.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,data-model,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/Specs/003-pluginsystem-refactor/data-model.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/Specs/001-encrypted-permission-storage/data-model.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,migration-complete,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/Specs/000-learnapp-widget-migration/MIGRATION-COMPLETE.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/Migration/AVA/MIGRATION-COMPLETE.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,voiceos-protocol,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/references/ideadev-methodology/protocols/idea/VoiceOS-protocol-52210-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/references/ideadev-methodology/protocols/idea-solo/VoiceOS-protocol-52210-V1.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,voiceos-plan,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/references/ideadev-methodology/protocols/idea-solo/templates/VoiceOS-plan-52210-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/ideacode/specs/001-kmp-database-abstraction/VoiceOS-plan-51811-V1.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,voiceos-plan,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/references/ideadev-methodology/protocols/idea/templates/VoiceOS-plan-52210-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/ideacode/specs/001-kmp-database-abstraction/VoiceOS-plan-51811-V1.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,voiceos-spec,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/ideacode/features/002-voiceoscore-ipc-companion-service-implementation/VoiceOS-spec-51711-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/ideacode/features/001-fix-dynamic-command-fallback-and-fk-constraint-violations-in-voicecommandprocessor/VoiceOS-spec-51711-V1.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,voiceos-spec,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/ideacode/features/003-nlu-based-command-disambiguation-with-user-confirmation-using-ava-s-intentclassifier/VoiceOS-spec-51711-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/ideacode/features/001-fix-dynamic-command-fallback-and-fk-constraint-violations-in-voicecommandprocessor/VoiceOS-spec-51711-V1.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,voiceos-spec,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/ideacode/specs/001-kmp-database-abstraction/VoiceOS-spec-51811-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/ideacode/features/001-fix-dynamic-command-fallback-and-fk-constraint-violations-in-voicecommandprocessor/VoiceOS-spec-51711-V1.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,voiceos-spec,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/references/ideadev-methodology/protocols/idea/templates/VoiceOS-spec-52210-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/ideacode/features/001-fix-dynamic-command-fallback-and-fk-constraint-violations-in-voicecommandprocessor/VoiceOS-spec-51711-V1.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,01-introduction,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/AvaLearn/AvaLearnPro-DeveloperManual/01-Introduction.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/AvaLearn/AvaLearnLite-UserManual/01-Introduction.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,00-index,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/AvaLearn/AvaLearnPro-DeveloperManual/00-Index.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/AvaLearn/AvaLearnLite-UserManual/00-Index.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,00-index,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/modules/LearnApp/developer-manual/00-Index.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/AvaLearn/AvaLearnLite-UserManual/00-Index.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,voiceos-learnapp-user-manual,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/manuals/user/VoiceOS-LearnApp-User-Manual-51211-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/LearnApp/VoiceOS-LearnApp-User-Manual-51211-V1.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,voiceos-phase3-implementation-complete,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/Active/VoiceOS-Phase3-Implementation-Complete-52310-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/Active/VoiceOS-Phase3-Implementation-Complete-51810-V1.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,voiceos-user-manual,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/modules/LearnApp/VoiceOS-user-manual-50512-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/modules/CommandManager/VoiceOS-user-manual-50112-V1.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,voiceos-user-manual,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/modules/LocalizationManager/VoiceOS-user-manual-50112-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/modules/CommandManager/VoiceOS-user-manual-50112-V1.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,voiceos-user-manual,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/modules/SpeechRecognition/VoiceOS-user-manual-52111-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/modules/CommandManager/VoiceOS-user-manual-50112-V1.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,voiceos-user-manual,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/modules/VoiceOSCore/VoiceOS-User-Manual-52310-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/modules/CommandManager/VoiceOS-user-manual-50112-V1.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,voiceos-developer-manual,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/modules/LearnApp/VoiceOS-developer-manual-50612-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/modules/CommandManager/VoiceOS-developer-manual-50112-V1.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,voiceos-developer-manual,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/modules/LocalizationManager/VoiceOS-developer-manual-50112-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/modules/CommandManager/VoiceOS-developer-manual-50112-V1.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,voiceos-developer-manual,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/modules/SpeechRecognition/VoiceOS-developer-manual-52111-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/modules/CommandManager/VoiceOS-developer-manual-50112-V1.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,voiceos-developer-manual,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/modules/VoiceOSCore/VoiceOS-Developer-Manual-52310-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/modules/CommandManager/VoiceOS-developer-manual-50112-V1.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
